Date,Close,log_Close,arima_output,arima_conf_int_lower,arima_conf_int_upper,arima_log_output,arima_log_conf_int_lower,arima_log_conf_int_upper
2021-11-12 00:00:00+01:00,9070.7998046875,9070.799804687504,9143.77541625782,,,9177.457924927223,,
2021-11-19 00:00:00+01:00,9095.7001953125,9095.700195312505,9070.801723786002,,,9097.92390866543,,
2021-11-26 00:00:00+01:00,8821.2998046875,8821.299804687493,9006.837901229783,,,9036.340253200246,,
2021-12-03 00:00:00+01:00,8455.2001953125,8455.200195312495,8850.680613767721,,,8877.006899511503,,
2021-12-10 00:00:00+01:00,8439.7001953125,8439.700195312507,8368.526265743805,,,8378.952593690952,,
2021-12-17 00:00:00+01:00,8322.7001953125,8322.700195312502,8455.039668802921,,,8493.923043589666,,
2021-12-24 00:00:00+01:00,8242.400390625,8242.400390624996,8270.964130015633,,,8307.625466552685,,
2021-12-31 00:00:00+01:00,8622.099609375,8622.099609375005,8296.28371124524,,,8308.15713328381,,
2022-01-07 00:00:00+01:00,8761.2001953125,8761.200195312493,8674.106326708054,,,8675.127800992852,,
2022-01-14 00:00:00+01:00,8706.900390625,8706.900390625002,8598.524190389342,,,8585.712674265824,,
2022-01-21 00:00:00+01:00,8838.7001953125,8838.7001953125,8857.821760163408,,,8841.896152907679,,
2022-01-28 00:00:00+01:00,8417.7998046875,8417.799804687498,8855.18860616016,,,8827.744320133565,,
2022-02-04 00:00:00+01:00,8612.7998046875,8612.799804687498,8415.773460718787,,,8388.970296892752,,
2022-02-11 00:00:00+01:00,8558.400390625,8558.400390625007,8692.630221968508,,,8716.435966223975,,
2022-02-18 00:00:00+01:00,8573.7998046875,8573.799804687505,8553.777481625473,,,8535.414047641269,,
2022-02-25 00:00:00+01:00,8488.900390625,8488.900390624996,8474.981067886467,,,8483.68102339189,,
2022-03-04 00:00:00+01:00,8479.2001953125,8479.200195312495,8547.822495850196,,,8537.102750183734,,
2022-03-11 00:00:00+01:00,7644.60009765625,7644.600097656252,8308.462993220319,,,8312.76137345479,,
2022-03-18 00:00:00+01:00,8234.400390625,8234.400390625007,7741.344501149382,,,7725.347466693949,,
2022-03-25 00:00:00+01:00,8389.2001953125,8389.200195312505,8282.080601927866,,,8322.42252071497,,
2022-04-01 00:00:00+02:00,8365.599609375,8365.599609375004,8416.91927858023,,,8422.771152535823,,
2022-04-08 00:00:00+02:00,8520.7998046875,8520.799804687507,8456.763621961853,,,8463.678093421468,,
2022-04-15 00:00:00+02:00,8585.0,8584.999999999996,8485.495386399212,,,8484.216106005319,,
2022-04-22 00:00:00+02:00,8694.0,8694.000000000002,8486.434380314937,,,8483.679731665765,,
2022-04-29 00:00:00+02:00,8574.599609375,8574.599609375002,8693.473281485198,,,8707.892885993619,,
2022-05-06 00:00:00+02:00,8436.0,8436.000000000005,8538.869099841335,,,8562.63727668076,,
2022-05-13 00:00:00+02:00,8139.2001953125,8139.200195312497,8367.678541111745,,,8368.85251784953,,
2022-05-20 00:00:00+02:00,8353.7001953125,8353.7001953125,8206.03198790784,,,8228.659951598987,,
2022-05-27 00:00:00+02:00,8625.7998046875,8625.799804687502,8209.467435714523,,,8235.165841453718,,
2022-06-03 00:00:00+02:00,8930.7998046875,8930.799804687493,8717.644550978346,,,8685.632093066954,,
2022-06-10 00:00:00+02:00,8836.2998046875,8836.299804687498,8878.853641794978,,,8838.831539626999,,
2022-06-17 00:00:00+02:00,8183.2998046875,8183.2998046875,8723.00553477663,,,8697.478480257247,,
2022-06-24 00:00:00+02:00,8286.0,8285.999999999998,8381.33193444906,,,8376.910999778453,,
2022-07-01 00:00:00+02:00,8242.599609375,8242.599609374995,8229.42486608488,,,8235.672373421681,,
2022-07-08 00:00:00+02:00,8161.7998046875,8161.799804687506,8367.170908087714,,,8390.29579019013,,
2022-07-15 00:00:00+02:00,8065.2001953125,8065.200195312506,8247.069149056388,,,8233.824691049485,,
2022-07-22 00:00:00+02:00,7963.10009765625,7963.100097656248,8025.432089248626,,,8027.9062930445125,,
2022-07-29 00:00:00+02:00,8085.60009765625,8085.60009765625,7882.857548115572,,,7885.330522624956,,
2022-08-05 00:00:00+02:00,8085.10009765625,8085.100097656257,8037.148135203077,,,8049.600524273996,,
2022-08-12 00:00:00+02:00,8272.5,8272.499999999998,8067.400251038524,,,8083.408179989249,,
2022-08-19 00:00:00+02:00,8427.0,8427.000000000005,8312.396045293874,,,8309.40322056695,,
2022-08-26 00:00:00+02:00,8284.7998046875,8284.799804687496,8553.454251824225,,,8527.224842854885,,
2022-09-02 00:00:00+02:00,7989.60009765625,7989.600097656249,8143.6428366974,,,8126.825579450537,,
2022-09-09 00:00:00+02:00,7862.7001953125,7862.700195312501,8170.385242125685,,,8123.53512290196,,
2022-09-16 00:00:00+02:00,8194.2998046875,8194.299804687495,7917.503284120378,,,7860.950741199782,,
2022-09-23 00:00:00+02:00,7993.2001953125,7993.200195312506,8119.056162161717,,,8113.773837283979,,
2022-09-30 00:00:00+02:00,7508.5,7508.499999999994,8080.300317255676,,,8074.629018048572,,
2022-10-07 00:00:00+02:00,7462.0,7462.000000000006,7399.719388091516,,,7413.826734008679,,
2022-10-14 00:00:00+02:00,7413.5,7413.5,7464.637897248294,,,7511.589763510187,,
2022-10-21 00:00:00+02:00,7557.10009765625,7557.100097656251,7501.791480557534,,,7508.37485564189,,
2022-10-28 00:00:00+02:00,7680.5,7680.499999999998,7591.439312403671,,,7584.109040796878,,
2022-11-04 00:00:00+01:00,7956.5,7956.500000000003,7729.817065618269,,,7714.841131647315,,
2022-11-11 00:00:00+01:00,7962.2998046875,7962.299804687505,7867.888468587708,,,7872.932892901234,,
2022-11-18 00:00:00+01:00,8166.5,8166.499999999999,7983.104830644281,,,8017.898059733429,,
2022-11-25 00:00:00+01:00,8188.39990234375,8188.399902343756,8166.639161763594,,,8169.9572618929,,
2022-12-02 00:00:00+01:00,8323.2001953125,8323.200195312502,8125.396500245748,,,8102.6773547861785,,
2022-12-09 00:00:00+01:00,8370.099609375,8370.099609374996,8203.700826687227,,,8235.910797418044,,
2022-12-16 00:00:00+01:00,8258.900390625,8258.900390624998,8357.462307204629,,,8360.55202689306,,
2022-12-23 00:00:00+01:00,8136.7998046875,8136.799804687501,8241.529325226335,,,8233.811144188785,,
2022-12-30 00:00:00+01:00,8270.099609375,8270.099609374998,8070.779896070792,,,8050.490075465368,,
2023-01-06 00:00:00+01:00,8369.7001953125,8369.700195312504,8255.268430045571,,,8257.193270012991,,
2023-01-13 00:00:00+01:00,8694.900390625,8694.900390625002,8398.238235836694,,,8388.562624437884,,
2023-01-20 00:00:00+01:00,8871.099609375,8871.099609375,8674.536155266665,,,8674.718650712419,,
2023-01-27 00:00:00+01:00,8944.099609375,8944.099609375002,8819.261276970028,,,8837.872253730302,,
2023-02-03 00:00:00+01:00,9049.2998046875,9049.299804687504,8935.410809774832,,,8968.170070629609,,
2023-02-10 00:00:00+01:00,9159.2001953125,9159.200195312496,9087.7571088852,,,9109.775484948786,,
2023-02-17 00:00:00+01:00,9210.2998046875,9210.2998046875,9133.108213280326,,,9114.724700417488,,
2023-02-24 00:00:00+01:00,9281.2998046875,9281.299804687502,9131.686464625103,,,9119.550749453665,,
2023-03-03 00:00:00+01:00,9314.2998046875,9314.299804687495,9211.94565390876,,,9224.650041170125,,
2023-03-10 00:00:00+01:00,9511.0,9511.000000000005,9322.694440867599,,,9325.7275331651,,
2023-03-17 00:00:00+01:00,8958.900390625,8958.900390625004,9457.385482458129,,,9439.018585572472,,
2023-03-24 00:00:00+01:00,8833.099609375,8833.099609375004,8920.439787983338,,,8870.40841455938,,
2023-03-31 00:00:00+02:00,8906.099609375,8906.099609375002,8863.652392753931,,,8843.673577841559,,
2023-04-07 00:00:00+02:00,9157.400390625,9157.400390624998,9046.472849548058,,,9013.78081895288,,
2023-04-14 00:00:00+02:00,9237.7001953125,9237.700195312493,9174.560572229182,,,9156.149625486518,,
2023-04-21 00:00:00+02:00,9378.5,9378.500000000002,9373.871255349362,,,9359.2806959305,,
2023-04-28 00:00:00+02:00,9406.400390625,9406.400390624993,9385.404578288033,,,9353.779320511114,,
2023-05-05 00:00:00+02:00,9082.0,9082.000000000002,9383.080479143153,,,9358.407757597368,,
2023-05-12 00:00:00+02:00,9211.2998046875,9211.299804687505,9179.937539774255,,,9154.210028022771,,
2023-05-19 00:00:00+02:00,9201.5,9201.500000000005,9152.26658673706,,,9144.093076022407,,
2023-05-26 00:00:00+02:00,9305.0,9304.999999999993,9298.328299917917,,,9300.524246354718,,
2023-06-02 00:00:00+02:00,9180.099609375,9180.099609375002,9280.876113890039,,,9290.018343072512,,
2023-06-09 00:00:00+02:00,9289.099609375,9289.099609375005,9194.231758952168,,,9174.93829540822,,
2023-06-16 00:00:00+02:00,9344.400390625,9344.400390624998,9228.406730140678,,,9205.870880071803,,
2023-06-23 00:00:00+02:00,9431.900390625,9431.900390625002,9322.294793962365,,,9295.453663050785,,
2023-06-30 00:00:00+02:00,9274.0,9274.000000000007,9474.06430355438,,,9485.819230831929,,
2023-07-07 00:00:00+02:00,9644.7998046875,9644.799804687505,9334.15307451412,,,9325.36393542863,,
2023-07-14 00:00:00+02:00,9252.900390625,9252.900390624998,9651.439524893003,,,9695.46326140893,,
2023-07-21 00:00:00+02:00,9438.0,9437.999999999993,9283.219162658092,,,9280.559216388234,,
2023-07-28 00:00:00+02:00,9543.5,9543.500000000002,9415.938025100026,,,9454.512767570135,,
2023-08-04 00:00:00+02:00,9641.5,9641.5,9556.819052190112,,,9553.676896228271,,
2023-08-11 00:00:00+02:00,9358.599609375,9358.599609375,9499.826584074486,,,9521.702149127834,,
2023-08-18 00:00:00+02:00,9429.599609375,9429.599609374996,9344.1488490949,,,9387.430568190772,,
2023-08-25 00:00:00+02:00,9262.7998046875,9262.799804687502,9354.67036254515,,,9413.108186674894,,
2023-09-01 00:00:00+02:00,9490.099609375,9490.099609375007,9292.784439344601,,,9307.279627950662,,
2023-09-08 00:00:00+02:00,9416.2998046875,9416.299804687495,9478.31123353937,,,9513.182805674829,,
2023-09-15 00:00:00+02:00,9435.2001953125,9435.200195312502,9390.96941197732,,,9373.599843461448,,
2023-09-22 00:00:00+02:00,9482.099609375,9482.099609374998,9462.352435437468,,,9461.642585251167,,
2023-09-29 00:00:00+02:00,9386.0,9385.999999999993,9483.460425078722,,,9483.789263329043,,
2023-10-06 00:00:00+02:00,9319.0,9318.999999999996,9344.7987182531,,,9357.971633503696,,
2023-10-13 00:00:00+02:00,9151.2998046875,9151.299804687504,9392.043495175349,,,9402.690905171004,,
2023-10-20 00:00:00+02:00,9287.099609375,9287.099609374995,9139.980467774716,,,9133.108167712957,,
2023-10-27 00:00:00+02:00,8995.5,8995.500000000002,9234.942716151807,,,9269.302729476289,,
2023-11-03 00:00:00+01:00,9013.900390625,9013.900390625005,9092.67992850361,,,9078.857815849798,,
2023-11-10 00:00:00+01:00,9241.5,9241.499999999996,8936.143799157531,,,8947.556297659685,,
2023-11-17 00:00:00+01:00,9461.7001953125,9461.700195312504,9294.373511382955,,,9292.796113299835,,
2023-11-24 00:00:00+01:00,9839.0,9838.999999999993,9422.046794161679,,,9427.29537226125,,
2023-12-01 00:00:00+01:00,9936.099609375,9936.099609374996,9783.40434159651,,,9791.149237064414,,
2023-12-08 00:00:00+01:00,10178.2998046875,10178.299804687498,9974.401494957117,,,9972.364610159164,,
2023-12-15 00:00:00+01:00,10198.0,10197.999999999998,10037.293491650695,,,10030.373680707044,,
2023-12-22 00:00:00+01:00,10054.900390625,10054.90039062501,10253.146360576051,,,10280.625243806482,,
2023-12-29 00:00:00+01:00,10121.7998046875,10121.799804687496,10049.980733027136,,,10013.697213542031,,
2024-01-05 00:00:00+01:00,10182.099609375,10182.099609375,10041.058756373266,,,10047.378498966096,,
2024-01-12 00:00:00+01:00,10209.0,10209.000000000007,10144.613088254893,,,10167.785807403972,,
2024-01-19 00:00:00+01:00,10076.900390625,10076.900390625,10145.181969917378,,,10162.927567255927,,
2024-01-26 00:00:00+01:00,9968.099609375,9968.099609375,10087.435499904397,,,10106.01844555785,,
2024-02-02 00:00:00+01:00,9890.2998046875,9890.299804687493,9847.512352452235,,,9859.742102775039,,
2024-02-09 00:00:00+01:00,9941.2998046875,9941.299804687504,9959.979504840996,,,9992.407235704984,,
2024-02-16 00:00:00+01:00,9984.7001953125,9984.700195312493,9971.514805712228,,,9995.059346923765,,
2024-02-23 00:00:00+01:00,9944.7998046875,9944.799804687507,10035.062308572777,,,10040.520514806352,,
2024-03-01 00:00:00+01:00,10138.400390625,10138.400390624996,9991.087671713158,,,9999.897502297405,,
2024-03-08 00:00:00+01:00,10069.7998046875,10069.799804687496,10097.157080530336,,,10102.304104087865,,
2024-03-15 00:00:00+01:00,10325.7001953125,10325.700195312507,10093.183919491434,,,10077.39761305834,,
2024-03-22 00:00:00+01:00,10596.7001953125,10596.700195312495,10265.65167586221,,,10250.914881642333,,
2024-03-29 00:00:00+01:00,10952.2001953125,10952.200195312502,10545.492469452329,,,10530.34649908053,,
2024-04-05 00:00:00+02:00,10975.599609375,10975.599609375004,10909.02000839606,,,10908.872090140134,,
2024-04-12 00:00:00+02:00,10911.7998046875,10911.799804687496,11018.630609227122,10617.495528430976,11419.765690023269,10978.362454860462,10453.94837010389,11529.083359065036
2024-04-19 00:00:00+02:00,10687.2001953125,10687.200195312498,10954.163455326407,10407.214210318856,11501.112700333957,10865.777384889392,10152.804829812543,11628.817864329385
2024-04-26 00:00:00+02:00,10890.2001953125,10890.200195312502,10992.208247253428,10330.89353061319,11653.522963893665,10856.488236953775,10004.912548721712,11780.546433079482
2024-05-03 00:00:00+02:00,11100.7998046875,11100.799804687496,11042.918706201026,10305.743614169669,11780.093798232383,10890.327996063776,9943.516550194334,11927.293856571556
2024-05-10 00:00:00+02:00,10917.5,10917.499999999996,11060.549071324851,10247.842410148547,11873.255732501155,10896.493102057639,9860.97778976628,12040.749351084773
2024-05-17 00:00:00+02:00,11152.0,11152.000000000007,11082.120591487383,10212.81640582645,11951.424777148315,10940.390897866488,9833.786703891637,12171.522181862327
2024-05-24 00:00:00+02:00,11339.5,11339.499999999996,11010.240510279013,10075.731981487488,11944.749039070537,10904.922112907,9725.636657359695,12227.202236532206
2024-05-31 00:00:00+02:00,11325.5,11325.499999999998,11023.653331349664,10030.643968681172,12016.662694018156,10957.536018214842,9702.719909228197,12374.632753881724
