Date,Close,log_Close,arima_output,arima_conf_int_lower,arima_conf_int_upper,arima_log_output,arima_log_conf_int_lower,arima_log_conf_int_upper
2021-06-11 00:00:00+02:00,9163.599609375,9163.599609375002,9162.759653408046,,,9163.752575982424,,
2021-06-18 00:00:00+02:00,9281.099609375,9281.099609374998,9078.83136001858,,,9064.124248375061,,
2021-06-25 00:00:00+02:00,9051.7001953125,9051.700195312498,9339.862135473963,,,9363.337853928158,,
2021-07-02 00:00:00+02:00,8913.7001953125,8913.700195312498,8958.288851203524,,,8957.477716335468,,
2021-07-09 00:00:00+02:00,8946.400390625,8946.400390624996,9070.509200139746,,,9106.535708970725,,
2021-07-16 00:00:00+02:00,8816.7001953125,8816.700195312505,9003.182526211302,,,9022.55168005498,,
2021-07-23 00:00:00+02:00,8301.7001953125,8301.7001953125,8708.46872820971,,,8701.127351834839,,
2021-07-30 00:00:00+02:00,8775.2001953125,8775.200195312496,8486.479149283121,,,8466.940664546497,,
2021-08-06 00:00:00+02:00,8758.7001953125,8758.700195312504,8920.600541498496,,,8941.427665060175,,
2021-08-13 00:00:00+02:00,8865.900390625,8865.900390624995,8830.20291689341,,,8850.846211665446,,
2021-08-20 00:00:00+02:00,8926.599609375,8926.599609374995,8912.142967787515,,,8872.117255832072,,
2021-08-27 00:00:00+02:00,8968.099609375,8968.099609375005,8951.62575101021,,,8935.279457087825,,
2021-09-03 00:00:00+02:00,8867.900390625,8867.900390624993,9054.392752488742,,,9017.116986771076,,
2021-09-10 00:00:00+02:00,8882.2998046875,8882.2998046875,8939.957535570995,,,8932.133398195298,,
2021-09-17 00:00:00+02:00,8816.099609375,8816.099609374995,8854.013547329432,,,8835.835877924364,,
2021-09-24 00:00:00+02:00,8655.400390625,8655.400390624996,8860.778456788876,,,8821.713073566167,,
2021-10-01 00:00:00+02:00,9002.900390625,9002.900390625007,8772.419789743726,,,8750.747889082193,,
2021-10-08 00:00:00+02:00,8791.7001953125,8791.700195312496,8998.678693356034,,,8984.871617675972,,
2021-10-15 00:00:00+02:00,8899.0,8898.999999999998,8887.5353164782,,,8835.091867135232,,
2021-10-22 00:00:00+02:00,8936.0,8936.000000000004,8882.311016898864,,,8832.084217122665,,
2021-10-29 00:00:00+02:00,8920.900390625,8920.900390624998,9008.916014944287,,,8971.038798176633,,
2021-11-05 00:00:00+01:00,9182.599609375,9182.599609375002,9014.012262627699,,,8998.9869384581,,
2021-11-12 00:00:00+01:00,9070.7998046875,9070.799804687504,9220.784449307928,,,9179.400478574988,,
2021-11-19 00:00:00+01:00,9095.7001953125,9095.700195312505,9070.886114773646,,,9038.863672292919,,
2021-11-26 00:00:00+01:00,8821.2998046875,8821.299804687493,9062.14670643981,,,9017.824029525615,,
2021-12-03 00:00:00+01:00,8455.2001953125,8455.200195312495,8860.563101176793,,,8835.726952030007,,
2021-12-10 00:00:00+01:00,8439.7001953125,8439.700195312507,8391.88541077858,,,8372.93306708476,,
2021-12-17 00:00:00+01:00,8322.7001953125,8322.700195312502,8399.961996520886,,,8399.527964185243,,
2021-12-24 00:00:00+01:00,8242.400390625,8242.400390624996,8325.909514776005,,,8289.989335970311,,
2021-12-31 00:00:00+01:00,8622.099609375,8622.099609375005,8334.708136201656,,,8331.993498684156,,
2022-01-07 00:00:00+01:00,8761.2001953125,8761.200195312493,8691.12303384531,,,8659.29164239392,,
2022-01-14 00:00:00+01:00,8706.900390625,8706.900390625002,8635.94083075814,,,8591.257721197213,,
2022-01-21 00:00:00+01:00,8838.7001953125,8838.7001953125,8904.329376041298,,,8864.753877132958,,
2022-01-28 00:00:00+01:00,8417.7998046875,8417.799804687498,8846.143277409787,,,8831.04848642678,,
2022-02-04 00:00:00+01:00,8612.7998046875,8612.799804687498,8420.21431122512,,,8371.245576979165,,
2022-02-11 00:00:00+01:00,8558.400390625,8558.400390625007,8706.943732903628,,,8719.558887819841,,
2022-02-18 00:00:00+01:00,8573.7998046875,8573.799804687505,8511.293499719477,,,8474.572857720195,,
2022-02-25 00:00:00+01:00,8488.900390625,8488.900390624996,8539.52241043806,,,8519.961731790785,,
2022-03-04 00:00:00+01:00,8479.2001953125,8479.200195312495,8565.785540080056,,,8504.403994623784,,
2022-03-11 00:00:00+01:00,7644.60009765625,7644.600097656252,8323.343783539847,,,8312.222780898428,,
2022-03-18 00:00:00+01:00,8234.400390625,8234.400390625007,7752.1546604550895,,,7687.174618398043,,
2022-03-25 00:00:00+01:00,8389.2001953125,8389.200195312505,8337.072293749978,,,8319.153656300508,,
2022-04-01 00:00:00+02:00,8365.599609375,8365.599609375004,8412.884887247754,,,8396.394585722752,,
2022-04-08 00:00:00+02:00,8520.7998046875,8520.799804687507,8522.679407648571,,,8456.07190299256,,
2022-04-15 00:00:00+02:00,8585.0,8584.999999999996,8490.063941994422,,,8450.321196327353,,
2022-04-22 00:00:00+02:00,8694.0,8694.000000000002,8506.511880268292,,,8445.23205686135,,
2022-04-29 00:00:00+02:00,8574.599609375,8574.599609375002,8685.455074665413,,,8668.802873775358,,
2022-05-06 00:00:00+02:00,8436.0,8436.000000000005,8508.116749333256,,,8482.73346204672,,
2022-05-13 00:00:00+02:00,8139.2001953125,8139.200195312497,8352.703958571186,,,8331.85540775125,,
2022-05-20 00:00:00+02:00,8353.7001953125,8353.7001953125,8177.896900932692,,,8169.0869599121725,,
2022-05-27 00:00:00+02:00,8625.7998046875,8625.799804687502,8242.817723055821,,,8257.359817324801,,
2022-06-03 00:00:00+02:00,8930.7998046875,8930.799804687493,8720.41833946585,,,8707.135987413223,,
2022-06-10 00:00:00+02:00,8836.2998046875,8836.299804687498,8905.970646064327,,,8861.746744392,,
2022-06-17 00:00:00+02:00,8183.2998046875,8183.2998046875,8769.76665335839,,,8739.222665857966,,
2022-06-24 00:00:00+02:00,8286.0,8285.999999999998,8316.573656921355,,,8335.82057414868,,
2022-07-01 00:00:00+02:00,8242.599609375,8242.599609374995,8261.829636424252,,,8256.934214449928,,
2022-07-08 00:00:00+02:00,8161.7998046875,8161.799804687506,8334.59470567461,,,8349.47115286151,,
2022-07-15 00:00:00+02:00,8065.2001953125,8065.200195312506,8268.729420687809,,,8230.058183707726,,
2022-07-22 00:00:00+02:00,7963.10009765625,7963.100097656248,8002.421816866081,,,7990.683501050488,,
2022-07-29 00:00:00+02:00,8085.60009765625,8085.60009765625,7919.093428175882,,,7885.944648999305,,
2022-08-05 00:00:00+02:00,8085.10009765625,8085.100097656257,7958.683191589491,,,7977.787498166815,,
2022-08-12 00:00:00+02:00,8272.5,8272.499999999998,8107.53649341632,,,8055.016454193714,,
2022-08-19 00:00:00+02:00,8427.0,8427.000000000005,8361.58869929242,,,8354.58596750892,,
2022-08-26 00:00:00+02:00,8284.7998046875,8284.799804687496,8529.722817787466,,,8504.711356328216,,
2022-09-02 00:00:00+02:00,7989.60009765625,7989.600097656249,8123.260182240829,,,8127.00535084903,,
2022-09-09 00:00:00+02:00,7862.7001953125,7862.700195312501,8185.857880399596,,,8137.094408479876,,
2022-09-16 00:00:00+02:00,8194.2998046875,8194.299804687495,7908.681703844855,,,7906.167906445403,,
2022-09-23 00:00:00+02:00,7993.2001953125,7993.200195312506,8174.97229519091,,,8124.654367941746,,
2022-09-30 00:00:00+02:00,7508.5,7508.499999999994,8012.282990361808,,,8028.370036328653,,
2022-10-07 00:00:00+02:00,7462.0,7462.000000000006,7415.269513246987,,,7360.210229122998,,
2022-10-14 00:00:00+02:00,7413.5,7413.5,7477.235365716468,,,7475.070538229663,,
2022-10-21 00:00:00+02:00,7557.10009765625,7557.100097656251,7576.778673746068,,,7495.42130375362,,
2022-10-28 00:00:00+02:00,7680.5,7680.499999999998,7616.027698245952,,,7588.918767480384,,
2022-11-04 00:00:00+01:00,7956.5,7956.500000000003,7742.8826488118475,,,7657.017669014102,,
2022-11-11 00:00:00+01:00,7962.2998046875,7962.299804687505,7836.336607240987,,,7808.610631962798,,
2022-11-18 00:00:00+01:00,8166.5,8166.499999999999,8012.663305589261,,,7987.104327530912,,
2022-11-25 00:00:00+01:00,8188.39990234375,8188.399902343756,8176.578711293119,,,8148.676460277456,,
2022-12-02 00:00:00+01:00,8323.2001953125,8323.200195312502,8104.848722162443,,,8043.530361531418,,
2022-12-09 00:00:00+01:00,8370.099609375,8370.099609374996,8201.238116844921,,,8176.28876723144,,
2022-12-16 00:00:00+01:00,8258.900390625,8258.900390624998,8325.019747303786,,,8321.761762355889,,
2022-12-23 00:00:00+01:00,8136.7998046875,8136.799804687501,8202.251232000912,,,8239.429636073519,,
2022-12-30 00:00:00+01:00,8270.099609375,8270.099609374998,8092.126005665299,,,8053.9205246520005,,
2023-01-06 00:00:00+01:00,8369.7001953125,8369.700195312504,8263.316147037847,,,8280.877125470595,,
2023-01-13 00:00:00+01:00,8694.900390625,8694.900390625002,8430.60475807553,,,8423.454202255954,,
2023-01-20 00:00:00+01:00,8871.099609375,8871.099609375,8664.90582143237,,,8698.106056680746,,
2023-01-27 00:00:00+01:00,8944.099609375,8944.099609375002,8798.998996895729,,,8813.99931090015,,
2023-02-03 00:00:00+01:00,9049.2998046875,9049.299804687504,8937.044142945448,,,8964.963562847117,,
2023-02-10 00:00:00+01:00,9159.2001953125,9159.200195312496,9130.54734616042,,,9170.453448353985,,
2023-02-17 00:00:00+01:00,9210.2998046875,9210.2998046875,9103.359980217434,,,9138.66696023445,,
2023-02-24 00:00:00+01:00,9281.2998046875,9281.299804687502,9056.561210572207,,,9075.107337750676,,
2023-03-03 00:00:00+01:00,9314.2998046875,9314.299804687495,9181.795768107175,,,9232.748711036058,,
2023-03-10 00:00:00+01:00,9511.0,9511.000000000005,9305.668989352998,,,9397.55414428204,,
2023-03-17 00:00:00+01:00,8958.900390625,8958.900390625004,9446.406606610337,,,9532.1492726367,,
2023-03-24 00:00:00+01:00,8833.099609375,8833.099609375004,8896.807247267296,,,8919.118480977462,,
2023-03-31 00:00:00+02:00,8906.099609375,8906.099609375002,8892.606079068088,,,8967.042326868168,,
2023-04-07 00:00:00+02:00,9157.400390625,9157.400390624998,9013.97968402568,,,9104.919038804866,,
2023-04-14 00:00:00+02:00,9237.7001953125,9237.700195312493,9207.720794408237,,,9297.350690843912,,
2023-04-21 00:00:00+02:00,9378.5,9378.500000000002,9377.419325600773,,,9457.191686489454,,
2023-04-28 00:00:00+02:00,9406.400390625,9406.400390624993,9437.581531910444,,,9460.72384241451,,
2023-05-05 00:00:00+02:00,9082.0,9082.000000000002,9425.23230188054,,,9467.403441230288,,
2023-05-12 00:00:00+02:00,9211.2998046875,9211.299804687505,9177.80567775683,,,9192.62623456268,,
2023-05-19 00:00:00+02:00,9201.5,9201.500000000005,9142.088755921906,,,9183.293027300218,,
2023-05-26 00:00:00+02:00,9305.0,9304.999999999993,9313.38520630481,,,9328.322630716499,,
2023-06-02 00:00:00+02:00,9180.099609375,9180.099609375002,9328.166787544233,,,9375.394469776016,,
2023-06-09 00:00:00+02:00,9289.099609375,9289.099609375005,9224.096196226237,,,9234.15723367395,,
2023-06-16 00:00:00+02:00,9344.400390625,9344.400390624998,9293.42687433525,,,9286.222208234843,,
2023-06-23 00:00:00+02:00,9431.900390625,9431.900390625002,9384.12789662239,,,9369.875545694676,,
2023-06-30 00:00:00+02:00,9274.0,9274.000000000007,9519.28318611938,,,9548.09170486177,,
2023-07-07 00:00:00+02:00,9644.7998046875,9644.799804687505,9381.192332812881,,,9371.897660455616,,
2023-07-14 00:00:00+02:00,9252.900390625,9252.900390624998,9712.568378773316,,,9744.799414474104,,
2023-07-21 00:00:00+02:00,9438.0,9437.999999999993,9315.79413941694,,,9284.558480597427,,
2023-07-28 00:00:00+02:00,9543.5,9543.500000000002,9496.092970068674,,,9491.995858719298,,
2023-08-04 00:00:00+02:00,9641.5,9641.5,9601.969686817083,,,9565.824593986978,,
2023-08-11 00:00:00+02:00,9358.599609375,9358.599609375,9527.003967644367,,,9514.180542594902,,
2023-08-18 00:00:00+02:00,9429.599609375,9429.599609374996,9331.669652496137,,,9328.03579718509,,
2023-08-25 00:00:00+02:00,9262.7998046875,9262.799804687502,9412.766218258272,,,9406.425593327256,,
2023-09-01 00:00:00+02:00,9490.099609375,9490.099609375007,9332.14917241408,,,9335.176610056216,,
2023-09-08 00:00:00+02:00,9416.2998046875,9416.299804687495,9528.533029376125,,,9524.978284711802,,
2023-09-15 00:00:00+02:00,9435.2001953125,9435.200195312502,9396.631165812038,,,9372.381564274923,,
2023-09-22 00:00:00+02:00,9482.099609375,9482.099609374998,9517.56793332075,,,9517.163692086498,,
2023-09-29 00:00:00+02:00,9386.0,9385.999999999993,9481.246316004166,,,9486.503727492307,,
2023-10-06 00:00:00+02:00,9319.0,9318.999999999996,9369.040466427225,,,9376.410191074676,,
2023-10-13 00:00:00+02:00,9151.2998046875,9151.299804687504,9424.772589228702,,,9408.460824247484,,
2023-10-20 00:00:00+02:00,9287.099609375,9287.099609374995,9161.910614119548,,,9135.67476119504,,
2023-10-27 00:00:00+02:00,8995.5,8995.500000000002,9252.30887956902,,,9262.880946160734,,
2023-11-03 00:00:00+01:00,9013.900390625,9013.900390625005,9091.615515473988,,,9058.977958091553,,
2023-11-10 00:00:00+01:00,9241.5,9241.499999999996,8985.281171287199,,,8982.318882412592,,
2023-11-17 00:00:00+01:00,9461.7001953125,9461.700195312504,9330.806679002108,,,9297.083078413763,,
2023-11-24 00:00:00+01:00,9839.0,9838.999999999993,9438.61066465115,,,9423.135628464588,,
2023-12-01 00:00:00+01:00,9936.099609375,9936.099609374996,9862.210857960885,,,9838.406191551292,,
2023-12-08 00:00:00+01:00,10178.2998046875,10178.299804687498,9943.185905719842,,,9940.117466037267,,
2023-12-15 00:00:00+01:00,10198.0,10197.999999999998,10102.232385886477,,,10065.81205035154,,
2023-12-22 00:00:00+01:00,10054.900390625,10054.90039062501,10260.671657960555,,,10293.849182832715,,
2023-12-29 00:00:00+01:00,10121.7998046875,10121.799804687496,10078.663987968726,,,10057.730653527256,,
2024-01-05 00:00:00+01:00,10182.099609375,10182.099609375,10003.729339644276,,,10040.466838789132,,
2024-01-12 00:00:00+01:00,10209.0,10209.000000000007,10181.869482897233,,,10170.908588310223,,
2024-01-19 00:00:00+01:00,10076.900390625,10076.900390625,10137.073167615688,,,10207.069083773615,,
2024-01-26 00:00:00+01:00,9968.099609375,9968.099609375,10133.544511749062,,,10124.591185432942,,
2024-02-02 00:00:00+01:00,9890.2998046875,9890.299804687493,9864.482311257203,,,9888.304237658253,,
2024-02-09 00:00:00+01:00,9941.2998046875,9941.299804687504,9992.413270598201,,,10002.290743114396,,
2024-02-16 00:00:00+01:00,9984.7001953125,9984.700195312493,9965.684280501944,,,10026.266159481025,,
2024-02-23 00:00:00+01:00,9944.7998046875,9944.799804687507,10057.300373369913,,,10063.197706783536,,
2024-03-01 00:00:00+01:00,10138.400390625,10138.400390624996,9971.535074051357,,,10020.423662110612,,
2024-03-08 00:00:00+01:00,10069.7998046875,10069.799804687496,10136.08983164042,,,10122.817720182797,,
2024-03-15 00:00:00+01:00,10325.7001953125,10325.700195312507,10065.522207963062,,,10118.029759403627,,
2024-03-22 00:00:00+01:00,10596.7001953125,10596.700195312495,10293.104590207306,,,10277.31511355904,,
2024-03-29 00:00:00+01:00,10952.2001953125,10952.200195312502,10496.461212702749,,,10546.261934209975,,
2024-04-05 00:00:00+02:00,10975.599609375,10975.599609375004,10975.16628052135,,,11002.22627075134,,
2024-04-12 00:00:00+02:00,10911.7998046875,10911.799804687496,10999.615411880599,,,11078.706377311548,,
2024-04-19 00:00:00+02:00,10687.2001953125,10687.200195312498,10913.79968227252,,,10928.078704897176,,
2024-04-26 00:00:00+02:00,10890.2001953125,10890.200195312502,10737.257316574933,,,10782.971384107123,,
2024-05-03 00:00:00+02:00,11100.7998046875,11100.799804687496,11005.863913665278,,,11062.350959607911,,
2024-05-10 00:00:00+02:00,10917.5,10917.499999999996,11130.533357209051,,,11208.682846809228,,
2024-05-17 00:00:00+02:00,11152.0,11152.000000000007,10977.931014827016,,,10994.849666399072,,
2024-05-24 00:00:00+02:00,11339.5,11339.499999999996,11123.38934890369,,,11168.207437320243,,
2024-05-31 00:00:00+02:00,11325.5,11325.499999999998,11407.945240234603,,,11423.289412710352,,
2024-06-07 00:00:00+02:00,11397.2001953125,11397.200195312496,11320.643947230574,,,11365.108994463579,,
2024-06-14 00:00:00+02:00,11401.113130183969,,11409.83479425941,11027.344877031379,11792.324711487441,11401.113130183969,10873.035234827108,11954.838534037013
2024-06-21 00:00:00+02:00,11425.181802139909,,11377.885083018611,10846.896864979546,11908.873301057676,11425.181802139909,10686.391390822086,12215.047572004296
2024-06-28 00:00:00+02:00,11522.826695208694,,11426.358525281441,10788.78460638843,12063.932444174452,11522.826695208694,10628.626046446134,12492.257650951029
2024-07-05 00:00:00+02:00,11586.205187719568,,11415.629651275856,10698.364200624465,12132.895101927248,11586.205187719568,10575.829191416855,12693.108807098231
2024-07-12 00:00:00+02:00,11547.380503797056,,11371.488610266277,10584.266656780568,12158.710563751985,11547.380503797056,10438.772174080123,12773.72417711785
2024-07-19 00:00:00+02:00,11592.27402523059,,11380.673401810776,10538.609021769542,12222.73778185201,11592.27402523059,10392.162658619598,12930.977072859421
2024-07-26 00:00:00+02:00,11623.833532844004,,11379.62776764855,10481.228891902283,12278.026643394816,11623.833532844004,10320.992544769751,13091.134928465633
2024-08-02 00:00:00+02:00,11728.335922149196,,11394.581273086029,10445.77937377562,12343.383172396438,11728.335922149196,10320.338126729526,13328.426047060677
